unit,cycle,anomaly_score,health_score,health_status
75,102,-0.0708299742241599,79.8,NORMAL
75,103,-0.0613192362158678,75.53,NORMAL
75,104,-0.0563601859852468,73.31,NORMAL
75,105,-0.0677873877219749,78.43,NORMAL
75,106,-0.0680005590764297,78.53,NORMAL
75,107,-0.0808062221404366,84.27,NORMAL
75,108,-0.0865359005001502,86.84,NORMAL
75,109,-0.0959824521091861,91.08,NORMAL
75,110,-0.0512721007448321,71.03,NORMAL
75,111,-0.0556499817527154,72.99,NORMAL
75,112,-0.0804978027885056,84.13,NORMAL
75,113,-0.0633746475681288,76.46,NORMAL
75,114,-0.0735873891634013,81.04,NORMAL
75,115,-0.0330691807193901,62.87,WARNING
75,116,-0.0427671754127683,67.21,WARNING
75,117,-0.0741715246893187,81.3,NORMAL
75,118,-0.0847924812149938,86.06,NORMAL
75,119,-0.1020343496643538,93.79,NORMAL
75,120,-0.0660666001352197,77.66,NORMAL
75,121,-0.0768382627948028,82.49,NORMAL
75,122,-0.0600441391357447,74.96,NORMAL
75,123,-0.0477346201865746,69.44,WARNING
75,124,-0.0763311039229305,82.27,NORMAL
75,125,-0.0719399254638939,80.3,NORMAL
75,126,-0.0770838558642975,82.6,NORMAL
75,127,-0.0825056808000672,85.03,NORMAL
75,128,-0.079699063309309,83.78,NORMAL
75,129,-0.0767399750102743,82.45,NORMAL
75,130,-0.0353002614991095,63.87,WARNING
75,131,-0.065928000411054,77.6,NORMAL
75,132,-0.0839193029144717,85.67,NORMAL
75,133,-0.0367270169703511,64.51,WARNING
75,134,-0.0591169505694631,74.55,NORMAL
75,135,-0.0647027349074782,77.05,NORMAL
75,136,-0.0704355593082878,79.62,NORMAL
75,137,-0.0568170229275067,73.52,NORMAL
75,138,-0.0559461803083708,73.12,NORMAL
75,139,-0.0585676179798188,74.3,NORMAL
75,140,-0.0535010174101001,72.03,NORMAL
75,141,-0.064844556378137,77.11,NORMAL
75,142,-0.068120741509828,78.58,NORMAL
75,143,-0.0917785753194733,89.19,NORMAL
75,144,-0.0535902860118926,72.07,NORMAL
75,145,-0.0608572032519164,75.33,NORMAL
75,146,-0.0720038348036006,80.33,NORMAL
75,147,-0.0095404126617553,52.32,WARNING
75,148,-0.0823135128577898,84.95,NORMAL
75,149,-0.0581340430607763,74.11,NORMAL
75,150,-0.0476439197625672,69.4,WARNING
75,151,-0.0678075128708484,78.44,NORMAL
75,152,-0.0689354869453943,78.95,NORMAL
75,153,-0.0441388174360156,67.83,WARNING
75,154,-0.0713972440928286,80.05,NORMAL
75,155,-0.0325412493826632,62.63,WARNING
75,156,-0.0512809397553569,71.03,NORMAL
75,157,-0.0469987923018743,69.11,WARNING
75,158,-0.0504367497111988,70.65,NORMAL
75,159,-0.0770296037561483,82.58,NORMAL
75,160,-0.0434890097220322,67.54,WARNING
75,161,-0.0332352273012773,62.94,WARNING
75,162,-0.0376612710905011,64.93,WARNING
75,163,-0.0055744073285471,50.54,WARNING
75,164,-0.0256511666734453,59.54,WARNING
75,165,-0.0649763465645593,77.17,NORMAL
75,166,-0.0574080031127071,73.78,NORMAL
75,167,-0.0536835150398973,72.11,NORMAL
75,168,-0.0365898429715662,64.44,WARNING
75,169,-0.0391359682749978,65.59,WARNING
75,170,-0.0488074135390897,69.92,WARNING
75,171,-0.0319944674319329,62.38,WARNING
75,172,-0.0100728758665536,52.55,WARNING
75,173,-0.041557164987881,66.67,WARNING
75,174,-0.0506053601504179,70.73,NORMAL
75,175,0.003683989688974,46.39,WARNING
75,176,-0.0384615150418811,65.28,WARNING
75,177,-0.0248497167541229,59.18,WARNING
75,178,-0.0152952326039937,54.9,WARNING
75,179,-0.0450102927670212,68.22,WARNING
75,180,-0.0323407621993986,62.54,WARNING
75,181,0.0001804924218261,47.96,WARNING
75,182,-0.0016485762456882,48.78,WARNING
75,183,-0.007306836846366,51.31,WARNING
75,184,-0.0127656194534572,53.76,WARNING
75,185,0.0027628572603199,46.8,WARNING
75,186,-0.0113849264337233,53.14,WARNING
75,187,-0.0054310703408631,50.47,WARNING
75,188,-0.0050293911596794,50.29,WARNING
75,189,0.0060344850757785,45.33,WARNING
75,190,-0.0161133105792499,55.26,WARNING
75,191,-0.0020955342674315,48.98,WARNING
75,192,0.0073805902980802,44.73,WARNING
75,193,0.0085391149984448,44.21,WARNING
75,194,-0.0024339940193213,49.13,WARNING
75,195,-0.0153515899647406,54.92,WARNING
75,196,0.0346809930345967,32.49,CRITICAL
75,197,0.0149690105918828,41.33,WARNING
75,198,0.0118680527450134,42.72,WARNING
75,199,0.0180705763470632,39.93,CRITICAL
75,200,0.0223233143846535,38.03,CRITICAL
75,201,0.0252852958151861,36.7,CRITICAL
75,202,0.0156502566854043,41.02,WARNING
75,203,0.0442456871435624,28.2,CRITICAL
75,204,0.0165440814286113,40.62,WARNING
75,205,0.0445770581035007,28.05,CRITICAL
75,206,0.0328868331147069,33.29,CRITICAL
75,207,0.0257090480642215,36.51,CRITICAL
75,208,0.0717895124410157,15.85,CRITICAL
75,209,0.0352754125591638,32.22,CRITICAL
75,210,0.0218835028283057,38.22,CRITICAL
75,211,0.0498966230586397,25.66,CRITICAL
75,212,0.0306197061791854,34.31,CRITICAL
75,213,0.0444912904610158,28.09,CRITICAL
75,214,0.0476466980222922,26.67,CRITICAL
75,215,0.053177101504741,24.19,CRITICAL
75,216,0.0503114339319188,25.48,CRITICAL
75,217,0.0572499428096033,22.37,CRITICAL
75,218,0.031279827082968,34.01,CRITICAL
75,219,0.0622216747779065,20.14,CRITICAL
75,220,0.0961206205138951,4.94,CRITICAL
75,221,0.062204734958602,20.14,CRITICAL
75,222,0.0751913504808254,14.32,CRITICAL
75,223,0.0677109161224285,17.67,CRITICAL
75,224,0.0875088355861649,8.8,CRITICAL
75,225,0.1008869396847192,2.8,CRITICAL
75,226,0.1013282438325656,2.6,CRITICAL
75,227,0.088637418516504,8.29,CRITICAL
75,228,0.1232503944671615,0.0,CRITICAL
75,229,0.0705079329171614,16.42,CRITICAL
76,1,-0.1095172281206434,97.15,NORMAL
76,2,-0.0979960181637875,91.98,NORMAL
76,3,-0.0904049055432536,88.58,NORMAL
76,4,-0.0729940009438217,80.77,NORMAL
76,5,-0.0827001682274671,85.12,NORMAL
76,6,-0.1087357528312987,96.8,NORMAL
76,7,-0.0812287439578235,84.46,NORMAL
76,8,-0.1010753916333758,93.36,NORMAL
76,9,-0.1092492250864577,97.03,NORMAL
76,10,-0.0666353115214469,77.92,NORMAL
76,11,-0.0810031525840225,84.36,NORMAL
76,12,-0.1057262863132305,95.45,NORMAL
76,13,-0.1131962715370392,98.8,NORMAL
76,14,-0.0716869439016189,80.18,NORMAL
76,15,-0.098189775542668,92.07,NORMAL
76,16,-0.0887410927880397,87.83,NORMAL
76,17,-0.0988056082468767,92.34,NORMAL
76,18,-0.1204800934937638,100.0,NORMAL
76,19,-0.068802065997422,78.89,NORMAL
76,20,-0.0647488050398386,77.07,NORMAL
76,21,-0.0919061099493835,89.25,NORMAL
76,22,-0.0810469833795003,84.38,NORMAL
76,23,-0.0667879535095702,77.99,NORMAL
76,24,-0.1056780826389003,95.43,NORMAL
76,25,-0.1018720861333138,93.72,NORMAL
76,26,-0.0797160027006664,83.78,NORMAL
76,27,-0.1157585966918515,99.95,NORMAL
76,28,-0.0636596129452408,76.58,NORMAL
76,29,-0.1053177891049967,95.26,NORMAL
76,30,-0.1098253682606625,97.28,NORMAL
76,31,-0.0828163141032133,85.17,NORMAL
76,32,-0.0762694217108039,82.24,NORMAL
76,33,-0.1009065663882163,93.29,NORMAL
76,34,-0.0737886466066558,81.13,NORMAL
76,35,-0.0903648423857786,88.56,NORMAL
76,36,-0.0980069839612716,91.99,NORMAL
76,37,-0.0837927522997855,85.61,NORMAL
76,38,-0.108515341590462,96.7,NORMAL
76,39,-0.1014255236598751,93.52,NORMAL
76,40,-0.0830336483523693,85.27,NORMAL
76,41,-0.0875752823669658,87.31,NORMAL
76,42,-0.0947916558396171,90.54,NORMAL
76,43,-0.1104063290838753,97.55,NORMAL
76,44,-0.0966724768924894,91.39,NORMAL
76,45,-0.0947388945452357,90.52,NORMAL
76,46,-0.0840225451057551,85.71,NORMAL
76,47,-0.0925976609765457,89.56,NORMAL
76,48,-0.073642104925278,81.06,NORMAL
76,49,-0.0957166086056198,90.96,NORMAL
76,50,-0.0901069246472897,88.44,NORMAL
76,51,-0.0880757387415996,87.53,NORMAL
76,52,-0.0829503373032011,85.23,NORMAL
76,53,-0.1047243484602047,95.0,NORMAL
76,54,-0.0784331398359662,83.21,NORMAL
76,55,-0.0716773005064777,80.18,NORMAL
76,56,-0.0492341084080876,70.11,NORMAL
76,57,-0.065352890346414,77.34,NORMAL
76,58,-0.0969318122204042,91.5,NORMAL
76,59,-0.0361547627964518,64.25,WARNING
76,60,-0.1007770093963826,93.23,NORMAL
76,61,-0.056768055020461,73.49,NORMAL
76,62,-0.1118045930545413,98.17,NORMAL
76,63,-0.07384218698772,81.15,NORMAL
76,64,-0.0807653251066916,84.25,NORMAL
76,65,-0.0617917338809135,75.75,NORMAL
76,66,-0.097533383020703,91.77,NORMAL
76,67,-0.0681869112267209,78.61,NORMAL
76,68,-0.0474999998686738,69.34,WARNING
76,69,-0.0825069816581284,85.03,NORMAL
76,70,-0.1194032539055136,100.0,NORMAL
76,71,-0.0937517481509758,90.08,NORMAL
76,72,-0.0887142058204309,87.82,NORMAL
76,73,-0.0889372059194016,87.92,NORMAL
76,74,-0.0940688180904803,90.22,NORMAL
76,75,-0.0947321526445406,90.52,NORMAL
76,76,-0.0920154497869291,89.3,NORMAL
76,77,-0.0970575730434094,91.56,NORMAL
76,78,-0.0635957373689839,76.55,NORMAL
76,79,-0.0831773834602447,85.34,NORMAL
76,80,-0.083778895128907,85.61,NORMAL
76,81,-0.0699913482165474,79.42,NORMAL
76,82,-0.1076387773928488,96.3,NORMAL
76,83,-0.0924459211799408,89.49,NORMAL
76,84,-0.0952764516558744,90.76,NORMAL
76,85,-0.0773608156719319,82.73,NORMAL
76,86,-0.1161812196466726,100.0,NORMAL
76,87,-0.107585492576668,96.28,NORMAL
76,88,-0.0845095420669681,85.93,NORMAL
76,89,-0.0843044818954447,85.84,NORMAL
76,90,-0.07129685460345,80.01,NORMAL
76,91,-0.0605291454961524,75.18,NORMAL
76,92,-0.0971882589600763,91.62,NORMAL
76,93,-0.0864274188585323,86.79,NORMAL
76,94,-0.1006843496371072,93.19,NORMAL
76,95,-0.0986369874331797,92.27,NORMAL
76,96,-0.0972170644080229,91.63,NORMAL
76,97,-0.077429409844391,82.76,NORMAL
76,98,-0.072103859518276,80.37,NORMAL
76,99,-0.0811722352505205,84.44,NORMAL
76,100,-0.0673528986461575,78.24,NORMAL
76,101,-0.0861762215068808,86.68,NORMAL
76,102,-0.0861565921442678,86.67,NORMAL
76,103,-0.1047084645715815,94.99,NORMAL
76,104,-0.0876514586176259,87.34,NORMAL
76,105,-0.0634999743271127,76.51,NORMAL
76,106,-0.0802119009261093,84.01,NORMAL
76,107,-0.0403432577198788,66.13,WARNING
76,108,-0.0891591633698011,88.02,NORMAL
76,109,-0.1067017411587755,95.88,NORMAL
76,110,-0.1033740340089623,94.39,NORMAL
76,111,-0.0639231802019422,76.7,NORMAL
76,112,-0.0760871074037999,82.16,NORMAL
76,113,-0.104938938279675,95.09,NORMAL
76,114,-0.1008182929230813,93.25,NORMAL
76,115,-0.0924237067296109,89.48,NORMAL
76,116,-0.0721809141979013,80.4,NORMAL
76,117,-0.0572529738158699,73.71,NORMAL
76,118,-0.1001672743192457,92.95,NORMAL
76,119,-0.0670173042736491,78.09,NORMAL
76,120,-0.0765131662267578,82.35,NORMAL
76,121,-0.0872070926139358,87.14,NORMAL
76,122,-0.0851389175626753,86.22,NORMAL
76,123,-0.0715104348895752,80.1,NORMAL
76,124,-0.0868309645392544,86.97,NORMAL
76,125,-0.067028301017567,78.09,NORMAL
76,126,-0.0685191093509898,78.76,NORMAL
76,127,-0.0920703386916426,89.32,NORMAL
76,128,-0.0623792686804789,76.01,NORMAL
76,129,-0.0499545498237353,70.44,NORMAL
76,130,-0.0704003705364664,79.61,NORMAL
76,131,-0.0489905407903802,70.01,NORMAL
76,132,-0.0749299109021666,81.64,NORMAL
76,133,-0.0731605319321745,80.84,NORMAL
76,134,-0.088111464958051,87.55,NORMAL
76,135,-0.0825049788218278,85.03,NORMAL
76,136,-0.0753054550011709,81.81,NORMAL
76,137,-0.05940488260434,74.68,NORMAL
76,138,-0.056393316452614,73.33,NORMAL
76,139,-0.0513109424082066,71.05,NORMAL
76,140,-0.0697567633717206,79.32,NORMAL
76,141,-0.0944752696684905,90.4,NORMAL
76,142,-0.0439154659880896,67.73,WARNING
76,143,-0.0881213959407741,87.55,NORMAL
76,144,-0.0610645714443811,75.42,NORMAL
76,145,-0.0846991586713286,86.02,NORMAL
76,146,-0.0732898503345098,80.9,NORMAL
76,147,-0.0449145117605402,68.18,WARNING
76,148,-0.0643144522995262,76.88,NORMAL
76,149,-0.0929327416941274,89.71,NORMAL
76,150,-0.0505668280228487,70.71,NORMAL
76,151,-0.0696787970654921,79.28,NORMAL
76,152,-0.0326958043475599,62.7,WARNING
76,153,-0.0434450048934449,67.52,WARNING
76,154,-0.027448701965245,60.35,WARNING
76,155,-0.0380373363325787,65.09,WARNING
76,156,-0.0688361512829554,78.9,NORMAL
76,157,-0.0563443697838358,73.3,NORMAL
76,158,-0.0464205733177509,68.85,WARNING
76,159,-0.0282563222894752,60.71,WARNING
76,160,-0.0562655558001877,73.27,NORMAL
76,161,-0.0785750328818183,83.27,NORMAL
76,162,-0.0421442003694396,66.94,WARNING
76,163,-0.0647582386302662,77.08,NORMAL
76,164,-0.0395173756357569,65.76,WARNING
76,165,-0.0363799827989519,64.35,WARNING
76,166,-0.0180962879475026,56.15,WARNING
76,167,-0.0366061845571519,64.45,WARNING
76,168,-0.0172623023187145,55.78,WARNING
76,169,-0.0434945373080246,67.54,WARNING
76,170,-0.0457466780020658,68.55,WARNING
76,171,-0.0392901720962438,65.66,WARNING
76,172,-0.0047255357741168,50.16,WARNING
76,173,-0.0331856832759109,62.92,WARNING
76,174,-0.0411479279062895,66.49,WARNING
76,175,-0.0349189009652947,63.7,WARNING
76,176,-0.017165650102343,55.73,WARNING
76,177,-0.0126445464898679,53.71,WARNING
76,178,-0.014375761509681,54.48,WARNING
76,179,0.0118734754087828,42.71,WARNING
76,180,-0.0343533940077634,63.44,WARNING
76,181,-0.0033257813019136,49.53,WARNING
76,182,-0.0052947289431478,50.41,WARNING
76,183,-0.0314893008119512,62.16,WARNING
76,184,-0.0346183853746132,63.56,WARNING
76,185,-0.0195090898469431,56.79,WARNING
76,186,-0.0015526801016856,48.73,WARNING
76,187,0.0171767754119293,40.34,WARNING
76,188,0.0255589379628632,36.58,CRITICAL
76,189,0.00559857958354,45.53,WARNING
76,190,-0.0065507346758971,50.97,WARNING
76,191,0.0384085529913045,30.81,CRITICAL
76,192,0.0347659032589409,32.45,CRITICAL
76,193,0.0126596029719427,42.36,WARNING
76,194,0.0237279855330494,37.4,CRITICAL
76,195,0.0366225885354115,31.62,CRITICAL
76,196,0.0119254624348513,42.69,WARNING
76,197,0.0330552655410992,33.21,CRITICAL
76,198,0.0451449404725877,27.79,CRITICAL
76,199,0.0648323321613423,18.97,CRITICAL
76,200,0.0405881714450684,29.84,CRITICAL
76,201,0.0084258174614112,44.26,WARNING
76,202,0.0572583628090913,22.36,CRITICAL
76,203,0.0448752334564523,27.91,CRITICAL
76,204,0.0806769117038622,11.86,CRITICAL
76,205,0.0657522161304569,18.55,CRITICAL
76,206,0.0777915945280938,13.15,CRITICAL
76,207,0.0552425653282022,23.27,CRITICAL
76,208,0.0691969952874553,17.01,CRITICAL
76,209,0.0407573244371179,29.76,CRITICAL
76,210,0.0833798317600071,10.65,CRITICAL
77,1,-0.1023921758316577,93.95,NORMAL
77,2,-0.0837248980030674,85.58,NORMAL
77,3,-0.0590882937540925,74.53,NORMAL
77,4,-0.0968396839454975,91.46,NORMAL
77,5,-0.0861437797702859,86.67,NORMAL
77,6,-0.0994746901937979,92.64,NORMAL
77,7,-0.0659688836733668,77.62,NORMAL
77,8,-0.1093223173303005,97.06,NORMAL
77,9,-0.0738519143673833,81.15,NORMAL
77,10,-0.0761137376857816,82.17,NORMAL
77,11,-0.073513130914709,81.0,NORMAL
77,12,-0.0801822122650643,83.99,NORMAL
77,13,-0.0836520462544029,85.55,NORMAL
77,14,-0.0609947474397238,75.39,NORMAL
77,15,-0.0995610023737675,92.68,NORMAL
77,16,-0.0512131645904357,71.0,NORMAL
77,17,-0.0627130321956072,76.16,NORMAL
77,18,-0.0690298351659712,78.99,NORMAL
77,19,-0.0965548563083237,91.33,NORMAL
77,20,-0.0854935757727879,86.37,NORMAL
77,21,-0.0848010026141802,86.06,NORMAL
77,22,-0.0999240691233399,92.85,NORMAL
77,23,-0.0323521492157174,62.54,WARNING
77,24,-0.0990163080511696,92.44,NORMAL
77,25,-0.0893425566052041,88.1,NORMAL
77,26,-0.0758280195742985,82.04,NORMAL
77,27,-0.0849476103571687,86.13,NORMAL
77,28,-0.114663210071535,99.45,NORMAL
77,29,-0.0858610664508646,86.54,NORMAL
77,30,-0.0855226586674168,86.39,NORMAL
77,31,-0.0775358616847287,82.81,NORMAL
77,32,-0.1040491341209824,94.69,NORMAL
77,33,-0.0828473828601285,85.19,NORMAL
77,34,-0.0968061521590509,91.45,NORMAL
77,35,-0.040690772573516,66.28,WARNING
77,36,-0.1029928892196648,94.22,NORMAL
77,37,-0.1078504924346729,96.4,NORMAL
77,38,-0.0895111947660302,88.18,NORMAL
77,39,-0.0624249373244782,76.03,NORMAL
77,40,-0.0901359183322457,88.46,NORMAL
77,41,-0.1008181836453324,93.25,NORMAL
77,42,-0.0973589720493871,91.69,NORMAL
77,43,-0.1136861935734587,99.02,NORMAL
77,44,-0.0893501642309721,88.1,NORMAL
77,45,-0.0939987153442343,90.19,NORMAL
77,46,-0.0766432090953356,82.41,NORMAL
77,47,-0.0736913904528022,81.08,NORMAL
77,48,-0.0620964896917495,75.88,NORMAL
77,49,-0.0893655041517734,88.11,NORMAL
77,50,-0.0558450001478976,73.08,NORMAL
77,51,-0.0674305332829252,78.27,NORMAL
77,52,-0.0890472011971844,87.97,NORMAL
77,53,-0.0769930061160305,82.56,NORMAL
77,54,-0.0575474181986122,73.84,NORMAL
77,55,-0.0763881272515836,82.29,NORMAL
77,56,-0.1076909036419369,96.33,NORMAL
77,57,-0.0961187448788357,91.14,NORMAL
77,58,-0.0664629714432382,77.84,NORMAL
77,59,-0.0962066054899275,91.18,NORMAL
77,60,-0.0851746010784035,86.23,NORMAL
77,61,-0.0531550753107615,71.87,NORMAL
77,62,-0.0895040345840177,88.17,NORMAL
77,63,-0.0493103238736154,70.15,NORMAL
77,64,-0.0636988186895649,76.6,NORMAL
77,65,-0.0857963804869409,86.51,NORMAL
77,66,-0.0955310104841767,90.88,NORMAL
77,67,-0.0842424413068992,85.81,NORMAL
77,68,-0.0668493827140087,78.01,NORMAL
77,69,-0.0763436054202982,82.27,NORMAL
77,70,-0.0935787943087433,90.0,NORMAL
77,71,-0.0716887126968934,80.18,NORMAL
77,72,-0.0808109370448895,84.27,NORMAL
77,73,-0.0998965658774618,92.83,NORMAL
77,74,-0.0527774304994133,71.7,NORMAL
77,75,-0.07653726024086,82.36,NORMAL
77,76,-0.1017758102049082,93.68,NORMAL
77,77,-0.0796466542453914,83.75,NORMAL
77,78,-0.0831296648320809,85.31,NORMAL
77,79,-0.0743772777863256,81.39,NORMAL
77,80,-0.0453563457318741,68.38,WARNING
77,81,-0.0813921369631344,84.54,NORMAL
77,82,-0.094310150738518,90.33,NORMAL
77,83,-0.0595329288448481,74.73,NORMAL
77,84,-0.0861479574703123,86.67,NORMAL
77,85,-0.0884546396929437,87.7,NORMAL
77,86,-0.0668166423528826,78.0,NORMAL
77,87,-0.0660306421441945,77.65,NORMAL
77,88,-0.0664981043576106,77.86,NORMAL
77,89,-0.0431359085826481,67.38,WARNING
77,90,-0.1048884514607976,95.07,NORMAL
77,91,-0.0761654478495073,82.19,NORMAL
77,92,-0.0731826544258202,80.85,NORMAL
77,93,-0.0911860994539933,88.93,NORMAL
77,94,-0.0879240373567758,87.46,NORMAL
77,95,-0.070347231144636,79.58,NORMAL
77,96,-0.0756992707607986,81.98,NORMAL
77,97,-0.0872492981111671,87.16,NORMAL
77,98,-0.0900308104684298,88.41,NORMAL
77,99,-0.0388354547511662,65.45,WARNING
77,100,-0.0687095356719211,78.85,NORMAL
77,101,-0.0934151376081584,89.93,NORMAL
77,102,-0.1111084275481974,97.86,NORMAL
77,103,-0.0897781699315424,88.3,NORMAL
77,104,-0.0821374157852445,84.87,NORMAL
77,105,-0.061983082763624,75.83,NORMAL
77,106,-0.0909110868570789,88.8,NORMAL
77,107,-0.0571961723853386,73.69,NORMAL
77,108,-0.0867282244319083,86.93,NORMAL
77,109,-0.0736259636288083,81.05,NORMAL
77,110,-0.0891601107144247,88.02,NORMAL
77,111,-0.0890589196074997,87.97,NORMAL
77,112,-0.0800846337915802,83.95,NORMAL
77,113,-0.0434207216855362,67.51,WARNING
77,114,-0.0731698838866591,80.85,NORMAL
77,115,-0.0491002684631497,70.05,NORMAL
77,116,-0.0649504292206927,77.16,NORMAL
77,117,-0.0504021755034997,70.64,NORMAL
77,118,-0.0241840700265594,58.88,WARNING
77,119,-0.0908945693651223,88.8,NORMAL
77,120,-0.056542913061431,73.39,NORMAL
77,121,-0.0651596248354871,77.26,NORMAL
77,122,-0.0545218828661997,72.49,NORMAL
77,123,-0.0767719751912666,82.46,NORMAL
77,124,-0.0593067712567568,74.63,NORMAL
77,125,-0.0419484728132035,66.85,WARNING
77,126,-0.0672258078820998,78.18,NORMAL
77,127,-0.0149568141217607,54.74,WARNING
77,128,-0.0418334550696491,66.8,WARNING
77,129,-0.0252395779349234,59.36,WARNING
77,130,-0.0520324634902429,71.37,NORMAL
77,131,-0.0598842531086217,74.89,NORMAL
77,132,-0.0175756134241111,55.92,WARNING
77,133,0.0001232588176584,47.98,WARNING
77,134,-0.0607299288875816,75.27,NORMAL
77,135,-0.0300766389774622,61.52,WARNING
77,136,-0.0056074609366755,50.55,WARNING
77,137,0.0226356907074761,37.89,CRITICAL
77,138,0.003450731733795,46.49,WARNING
77,139,0.0052962602689815,45.66,WARNING
77,140,-0.0181670554993754,56.18,WARNING
77,141,-0.0111276058576305,53.03,WARNING
77,142,-0.0364703722309265,64.39,WARNING
77,143,-0.0119941437464286,53.42,WARNING
77,144,0.0385699161477954,30.74,CRITICAL
77,145,0.0180023284922171,39.96,CRITICAL
77,146,0.0208637987943214,38.68,CRITICAL
77,147,0.0207674514465142,38.72,CRITICAL
77,148,0.0172593630466723,40.3,WARNING
77,149,0.0734127964166316,15.12,CRITICAL
77,150,0.0689496036022992,17.12,CRITICAL
77,151,0.03041016775712,34.4,CRITICAL
77,152,0.0420028124475642,29.2,CRITICAL
77,153,0.0802231160614097,12.06,CRITICAL
77,154,0.064198052791941,19.25,CRITICAL
78,1,0.0097319910377782,43.67,WARNING
78,2,0.0855468114074653,9.68,CRITICAL
78,3,0.0515607231270546,24.92,CRITICAL
78,4,0.0745278322047351,14.62,CRITICAL
78,5,0.0142832377635341,41.63,WARNING
78,6,-0.0108368769169405,52.9,WARNING
78,7,-0.0598675138401031,74.88,NORMAL
78,8,0.0449226097426371,27.89,CRITICAL
78,9,-0.0095811232146504,52.33,WARNING
78,10,-0.0514826617003401,71.12,NORMAL
78,11,0.0376940886928117,31.13,CRITICAL
78,12,0.0108588659438138,43.17,WARNING
78,13,-0.0614593793028012,75.6,NORMAL
78,14,-0.0038107456013554,49.75,WARNING
78,15,-0.0296256737784409,61.32,WARNING
78,16,-0.0009525515643477,48.46,WARNING
78,17,-0.0077071201053884,51.49,WARNING
78,18,-0.017467051602003,55.87,WARNING
78,19,-0.0388496775421339,65.46,WARNING
78,20,0.0575115453013177,22.25,CRITICAL
78,21,0.0265856629239565,36.12,CRITICAL
78,22,-0.0359551986507485,64.16,WARNING
78,23,-0.0248460306994837,59.18,WARNING
78,24,-0.0338836609839205,63.23,WARNING
78,25,-0.0127318004115281,53.75,WARNING
78,26,0.0310618734781034,34.11,CRITICAL
78,27,-0.0125173368756647,53.65,WARNING
78,28,-0.0204082304665068,57.19,WARNING
78,29,-0.0046077323371037,50.1,WARNING
78,30,0.0070461795533292,44.88,WARNING
78,31,-0.0152024505605318,54.85,WARNING
78,32,0.0170797237839347,40.38,WARNING
78,33,-0.0276276875785323,60.43,WARNING
78,34,-0.0243741167819401,58.97,WARNING
78,35,0.0651120035527005,18.84,CRITICAL
78,36,0.0317006512727853,33.82,CRITICAL
78,37,-0.0109347344949269,52.94,WARNING
78,38,0.011999851675765,42.66,WARNING
78,39,-0.0427113682057881,67.19,WARNING
78,40,0.0125588446400107,42.41,WARNING
78,41,-0.0378391725325439,65.01,WARNING
78,42,-0.0669550740303853,78.06,NORMAL
78,43,-0.0052193469849421,50.38,WARNING
78,44,-0.0318677365176129,62.33,WARNING
78,45,0.0416195309493138,29.37,CRITICAL
78,46,-0.0321237607190076,62.44,WARNING
78,47,-0.0019106576004537,48.89,WARNING
78,48,-0.0233693860908679,58.52,WARNING
78,49,-0.0212926493710426,57.59,WARNING
78,50,-0.0427664699341562,67.21,WARNING
78,51,-0.0429183127894265,67.28,WARNING
78,52,0.0486766236864463,26.21,CRITICAL
78,53,0.0313687796761137,33.97,CRITICAL
78,54,-0.0117204358770856,53.29,WARNING
78,55,-0.0091546961359214,52.14,WARNING
78,56,0.0259555913937887,36.4,CRITICAL
78,57,-0.0052249872486456,50.38,WARNING
78,58,-0.0355539709045633,63.98,WARNING
78,59,-0.0460846711607143,68.7,WARNING
78,60,-0.0330986443404593,62.88,WARNING
78,61,-0.0344588049671429,63.49,WARNING
78,62,0.0066539837418488,45.05,WARNING
78,63,-0.0217502859921954,57.79,WARNING
78,64,-0.0370735013436585,64.66,WARNING
78,65,-0.0214171542925524,57.64,WARNING
78,66,-0.0284310157054704,60.79,WARNING
78,67,-0.0153993674436789,54.94,WARNING
78,68,-0.0413937843130891,66.6,WARNING
78,69,-0.0158069123053864,55.13,WARNING
78,70,-0.0125735205750336,53.68,WARNING
78,71,-0.0612385129829007,75.5,NORMAL
78,72,0.0225148416699009,37.94,CRITICAL
78,73,-0.0034121781333671,49.57,WARNING
78,74,-0.0650422318139503,77.2,NORMAL
78,75,-0.0175067494767278,55.89,WARNING
78,76,-0.0129127471843158,53.83,WARNING
78,77,-0.0570264550063889,73.61,NORMAL
78,78,0.0113776654093357,42.94,WARNING
78,79,-0.0087259093388029,51.95,WARNING
78,80,-2.222279324337606e-06,48.04,WARNING
78,81,-0.0370686824711808,64.66,WARNING
78,82,-0.053008574701353,71.81,NORMAL
78,83,-0.0360915228485176,64.22,WARNING
78,84,-0.060284498710913,75.07,NORMAL
78,85,-0.0659860917129569,77.63,NORMAL
78,86,-0.0130526207151577,53.89,WARNING
78,87,-0.0784496195085465,83.22,NORMAL
78,88,-0.0618600398308025,75.78,NORMAL
78,89,-0.0423884390491088,67.05,WARNING
78,90,-0.0615256799110693,75.63,NORMAL
78,91,-0.0345571599608383,63.53,WARNING
78,92,0.0013665663624586,47.42,WARNING
78,93,0.010119496707958,43.5,WARNING
78,94,-0.0413835970796611,66.59,WARNING
78,95,-0.0531321731164589,71.86,NORMAL
78,96,-0.0787336989094007,83.34,NORMAL
78,97,-0.0790993980810399,83.51,NORMAL
78,98,-0.0659494657811711,77.61,NORMAL
78,99,-0.0638277121665108,76.66,NORMAL
78,100,-0.0652511989978328,77.3,NORMAL
